anime_id,title,type,source,score,genre,episode
4469,.hack//G.U. Trilogy: Parody Mode,Special,Game,6.58,"Fantasy, Game, Comedy, Sci-Fi, Parody",1
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Special,Original,7.11,"Horror, Mystery, Supernatural",1
3673,Nijuu Mensou no Musume,TV,Manga,7.62,"Action, Adventure, Mystery",22
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,Special,Original,7,"School, Supernatural",1
31845,Masou Gakuen HxH,TV,Light novel,6.43,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School",12
25061,Kizu darake no Tenshi-tachi,OVA,Unknown,5.62,"Comedy, Ecchi, Parody, Seinen",1
8630,Hidan no Aria,TV,Light novel,7.07,"Action, Comedy, Romance, School",12
22335,Teekyuu 3 Specials,Special,Manga,6.65,"Comedy, School, Shounen, Sports",2
2003,Tokyo Vice,OVA,Unknown,5.51,"Action, Mecha, Mystery, Sci-Fi",1
33247,Tsubasa to Hotaru (2016),Special,Manga,6.51,"Romance, School, Shoujo",3
17669,Kunimatsu-sama no Otoridai,TV,Unknown,6.88,"Comedy, School, Sports",46
34607,Lostorage Conflated WIXOSS,TV,Card game,7.07,"Game, Psychological",0
3082,Stairs: Houkago no Album,OVA,Manga,5.47,Hentai,1
9212,Ruri-iro Princess,OVA,Manga,5.41,"Romance, Shoujo",2
980,Rikujou Bouei-tai Mao-chan,TV,Original,6.33,"Comedy, Kids, Magic, Military, Sci-Fi",26
9807,Harley Spiny,TV,Unknown,5.76,Kids,140
32663,Tama & Friends: Uchi no Tama Shirimasenka?,TV,Original,6.67,"Adventure, Kids",0
35983,Harukana Receive,TV,Manga,0,"Ecchi, Slice of Life, Sports",0
26119,Iwata Kunchi no Obaachan,OVA,Unknown,5.57,"Drama, Historical, Kids",1
24705,"Ore, Twintail ni Narimasu.",TV,Light novel,6.69,"Action, Comedy, Romance, Fantasy, School, Shounen",12
37799,Tokyo Ghoul:re 2nd Season,TV,Manga,0,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",12
3065,Ozanari Dungeon: Kaze no Tou,OVA,Manga,6.34,"Action, Adventure, Fantasy, Comedy",3
28227,White Album 2 Picture Drama,Special,Visual novel,6.04,"Ecchi, Drama",2
34915,The iDOLM@STER SideM,TV,Game,7.43,Music,13
6183,You Shoumei Bijutsukan Line,OVA,Unknown,5.3,Fantasy,1
35285,A-Channel: Nabe wo Tabeyou,Special,4-koma manga,6.98,"Comedy, School, Seinen, Slice of Life",1
17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,OVA,Game,5.21,"Comedy, Ecchi, Game",1
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,TV,Manga,8.56,"Action, Adventure, Drama, Shounen, Supernatural",24
23233,Shinmai Maou no Testament,TV,Light novel,7.07,"Action, Harem, Demons, Romance, Ecchi, Fantasy",12
32601,12-sai.: Chicchana Mune no Tokimeki,TV,Manga,6.57,"Romance, School, Shoujo",12
6701,Jim Button,TV,Book,6.05,"Kids, Adventure, Fantasy, Magic",26
31057,Onaka Hime,ONA,Unknown,4.5,Fantasy,3
3843,Ali Baba to 40-hiki no Touzoku,Movie,Unknown,5.76,"Action, Fantasy",1
841,Colorful,TV,Manga,6.22,"Comedy, Ecchi, Slice of Life",16
1090,Mobile Suit Gundam I,Movie,Original,7.39,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",1
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,Light novel,0,"Comedy, Romance, School",0
1211,Macross Plus Movie Edition,Movie,Original,7.79,"Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space",1
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",Movie,Manga,0,"Action, Historical, Supernatural, Shoujo",1
29957,Count Down,Movie,Unknown,3.88,Dementia,1
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,OVA,Manga,6.05,Hentai,1
1930,Futari wa Precure: Max Heart Movie 1,Movie,Original,6.94,"Fantasy, Magic, Comedy, Shoujo",1
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,Music,Unknown,5.86,"Magic, Music",1
21835,Majin Bone,TV,Game,6.79,Game,52
32422,Joukyuusei,Music,Music,6.25,"Music, Kids",1
30395,Kuripuri*Kuripura,Movie,Unknown,4.82,Comedy,1
12055,Brandish,OVA,Manga,6.85,"Hentai, Demons, Supernatural",2
33238,Padak Padak,Movie,Original,6.47,Drama,1
15989,Saki Achiga-hen: Episode of Side-A Specials,Special,Manga,7.61,"Game, Slice of Life, School",4
1329,Ohoshisama no Rail,Movie,Novel,7.28,"Drama, Historical",1
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,Light novel,7.59,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",1
9638,Ore wa Kanojo wo Shinjiteru!,OVA,Visual novel,6.48,Hentai,1
14379,Shoujo x Shoujo x Shoujo The Animation,OVA,Manga,7.03,"Harem, Hentai",2
99,Mai-Otome,TV,Original,7.37,"Comedy, Drama, Fantasy, Magic",26
7139,Gdleen,OVA,Unknown,5.88,"Fantasy, Sci-Fi",1
36234,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",Movie,Original,4.86,"Comedy, Kids",1
36752,Robotic Girl,Music,Music,6,Music,1
32696,Fukigen na Mononokean,TV,Web manga,7.45,"Comedy, Demons, Supernatural",13
7296,Michi (Music),Music,Music,5.44,Music,1
1973,X Densha de Ikou,OVA,Novel,5.86,"Dementia, Mystery, Supernatural",1
20109,Bokura Mangaka: Tokiwasou Monogatari,Special,Unknown,6.38,"Comedy, Slice of Life",1
32323,Aishen Qiaokeli-ing...,ONA,Web manga,7.22,"Comedy, Harem, Romance, School",15
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,9.25,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen",64
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,Movie,Original,7.38,"Action, Mecha, Sci-Fi, Space",1
16331,Next A-Class,ONA,Original,6.51,"Action, Cars, Sci-Fi",1
1828,Catblue: Dynamite,ONA,Unknown,6.23,"Action, Fantasy",1
5299,Coffee Tadaiku,Movie,Unknown,4.87,Slice of Life,1
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,Special,Unknown,6.47,"Adventure, Comedy, Magic",1
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,TV,Web manga,6.46,"Comedy, Ecchi, Romance, School",10
22031,Samurai Gun Special,Special,Manga,5.93,"Action, Historical, Seinen",1
29431,Eddie the Fast Break,TV,Unknown,5.33,"Sports, Kids",0
9865,Hetalia Axis Powers Fan Disc,OVA,Web manga,7.48,"Comedy, Historical, Parody",1
19959,Barbapapa (1977),TV,Picture book,5.95,"Comedy, Fantasy, Kids",48
16988,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,Special,Unknown,5.63,"Comedy, Fantasy, Kids",1
32735,Persona 3 the Movie Meets “Walkman”,ONA,Game,5.88,Drama,1
25301,Maya no Isshou,Movie,Unknown,6.63,"Historical, Slice of Life, Drama",1
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,Special,Game,6.26,"Drama, Magic",0
4822,Pendant,OVA,Unknown,5.24,Hentai,3
34830,Dance with Devils: Fortuna,Movie,Original,6.92,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",1
10202,Kamen Rider Den-O: Imagin Anime 3,OVA,Unknown,6.47,"Action, Adventure, Comedy, Kids, Super Power",12
9164,Attack No.1: Namida no Fushichou,Movie,Unknown,6.23,"Sports, Drama, Shoujo",1
29513,Aki no Kanade,Movie,Original,7.13,"Slice of Life, Music, School",1
12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,Movie,Game,6.61,"Action, Adventure, Comedy, Kids, Drama, Fantasy",1
810,Android Ana Maico 2010,TV,Manga,6.54,"Comedy, Drama, Sci-Fi, Seinen",24
1023,Wolf&#039;s Rain OVA,OVA,Original,8.1,"Sci-Fi, Adventure, Psychological, Supernatural, Drama",4
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,Movie,Original,7.71,"Fantasy, Kids, Magic, Shoujo",1
34006,Kakuchou Shoujo-kei Trinary,ONA,Original,6.88,Sci-Fi,34
5399,Internal Medicine,OVA,Visual novel,5.84,Hentai,2
34497,Death March kara Hajimaru Isekai Kyousoukyoku,TV,Light novel,6.89,"Adventure, Harem, Fantasy",12
1254,Saint Seiya,TV,Manga,7.96,"Adventure, Fantasy, Sci-Fi, Shounen",114
19257,Meganebu!,TV,Other,6.37,"Comedy, School, Slice of Life",12
929,Seisenshi Dunbine,TV,Original,7.35,"Action, Sci-Fi, Adventure, Drama, Fantasy, Mecha",49
1021,Kaikan Phrase,TV,Manga,7.51,"Drama, Music, Romance, Shoujo",44
18391,Mini Van,TV,4-koma manga,7.22,"Game, Slice of Life, Comedy, Parody",37
11809,gdgd Fairies,TV,Original,7.02,Comedy,12
26115,Moudouken Quill no Isshou,OVA,Unknown,5.43,Drama,1
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,Special,Visual novel,6.49,"Fantasy, Magic, Romance, Supernatural, Historical, Shoujo",8
23787,Hi☆sCoool! SeHa Girls,TV,Other,6.57,"Comedy, Game",13
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,Movie,Game,7.64,"Music, Comedy, Drama",1
668,Koi Koi 7,TV,Manga,5.89,"Comedy, Harem, Romance",13
724,Enzai,OVA,Visual novel,5.48,"Hentai, Horror, Yaoi",2
32850,Yuu no Mahou,Music,Music,5.35,Music,1
6115,Lupin III vs. Detective Conan,Special,Unknown,7.87,"Action, Adventure, Comedy, Mystery, Shounen",1
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,TV,Original,7.21,"Slice of Life, Comedy, Parody, Magic, School",12
22167,Goldfish Fetish,Movie,Original,3.81,Dementia,1
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Movie,Light novel,8.16,"Comedy, Drama, Romance, Shounen Ai",1
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,OVA,Unknown,4.83,"Action, Adventure",1
2053,Capricorn,OVA,Manga,5.57,"Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1
30757,Monster Strike,ONA,Game,6.65,"Action, Fantasy, Game",51
5548,69 Pink Riders,OVA,Unknown,4.94,Hentai,1
31588,All Out!!,TV,Manga,7.21,"Sports, School, Seinen",25
1604,Katekyo Hitman Reborn!,TV,Manga,8.31,"Action, Comedy, Shounen, Super Power",203
12877,Bokurano Recap,Special,Manga,6.2,"Drama, Mecha, Psychological, Sci-Fi",1
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),Movie,Unknown,6.04,"Adventure, Fantasy, Historical",1
32861,Tsukiyomi,Music,Music,5.48,Music,1
25,Sunabouzu,TV,Manga,7.52,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",24
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,Special,Unknown,7.5,"Fantasy, Sci-Fi, Shounen, Slice of Life",1
2095,Salamander,OVA,Game,6.08,"Adventure, Sci-Fi",3
1511,Gakuen: Chijoku no Zushiki,OVA,Unknown,5.58,Hentai,2
32816,Teekyuu 6 Specials,Special,Manga,6.23,"Comedy, Sports, Shounen",2
32633,Nowisee,Music,Original,6.74,Music,24
4548,Yozakura Quartet,TV,Manga,6.92,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",12
2423,Grey: Digital Target,Movie,Unknown,6.24,"Action, Fantasy, Sci-Fi",1
22043,Fairy Tail (2014),TV,Manga,8.13,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",102
9861,Anime Tenchou Movie,Movie,Unknown,5.54,"Action, Parody",1
30230,Diamond no Ace: Second Season,TV,Manga,8.42,"Comedy, Sports, School, Shounen",51
456,Gokujou Seitokai,TV,Manga,7.02,"Comedy, School, Slice of Life",26
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,Movie,Unknown,6.29,"Adventure, Comedy",1
1503,Mahou Shoujo Pretty Sammy Specials,Special,Unknown,6.35,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",7
34647,3-gatsu no Lion Recap,Special,Manga,6.74,Drama,1
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,OVA,Unknown,4.69,"Kids, Drama",1
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,TV,Unknown,6.13,"Comedy, Magic, Shoujo",36
4340,Tower of Etruria,OVA,Manga,5.85,"Adventure, Comedy, Harem, Hentai",2
3463,A.LI.CE,Movie,Unknown,5.22,Sci-Fi,1
34163,Tsubuyaki-tai,ONA,Original,4.2,Comedy,52
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,Special,Unknown,6.36,"Comedy, Ecchi",6
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,TV,Manga,6.79,"Romance, School, Shoujo",12
30284,Taabou no Ganbaru Sengen,OVA,Unknown,4.2,Kids,1
4566,Prism Ark Specials,Special,Unknown,6.24,"Action, Comedy, Drama, Fantasy, Magic",6
1226,Seihou Tenshi Angel Links,TV,Unknown,6.04,"Action, Adventure, Space, Comedy, Romance, Drama, Sci-Fi",13
31807,Sugio: Mori de Koi wo Shite,ONA,Original,5.45,Comedy,3
8697,Mizutori,Music,Unknown,5.77,Music,1
28963,Nekota no Koto ga Kininatte Shikatanai.,Special,Manga,6.37,"School, Shoujo",1
21947,Sore Ike! Anpanman: Gomira no Hoshi,Movie,Unknown,5.73,"Comedy, Fantasy, Kids",1
7453,AIKa Zero Picture Drama,Special,Unknown,5.71,Ecchi,3
3077,Warau Salesman,TV,Manga,6.64,"Psychological, Supernatural, Drama, Seinen",103
7405,Jankenman,TV,Unknown,6.27,"Adventure, Super Power",51
30228,Chel-in sacheon-wang,Movie,Unknown,4.77,"Action, Sci-Fi",1
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,Special,Manga,8.05,"Adventure, Comedy, Fantasy, Shounen",1
7712,Kansen 2: Inzai Toshi,OVA,Visual novel,6.54,Hentai,2
25973,I Love Picnic,Special,Original,5.45,"Kids, Comedy",1
31111,Nisshin Seifun Group CM,Special,Other,6.15,"Kids, Slice of Life",3
635,Juubee-chan: Lovely Gantai no Himitsu,TV,Original,6.71,"Action, Adventure, Comedy, Drama, Shounen",13
20189,Boku no Son Gokuu,Movie,Unknown,6.04,"Kids, Adventure, Fantasy",1
1848,Haou Taikei Ryuu Knight,TV,Manga,6.65,"Action, Adventure, Fantasy, Mecha",52
34346,Pig: Oka no Ue no Dam Keeper,ONA,Original,5.63,Fantasy,10
7844,The Place Where We Were,Movie,Original,6.03,Dementia,1
36054,Teekyuu 9 Specials,Special,Manga,6.44,"Comedy, Sports, Shounen",2
31924,Monchhichiisu,TV,Other,6.33,Kids,20
5828,Kishin Douji Zenki Gaiden: Anki Kitan,OVA,Unknown,6.62,"Action, Supernatural",1
13239,Mass Effect: Paragon Lost,Movie,Game,6.44,"Action, Adventure, Sci-Fi",1
32175,Shounen Maid,TV,Manga,7.4,"Comedy, Shoujo, Slice of Life",12
1030,Heisei Tanuki Gassen Ponpoko,Movie,Original,7.4,Kids,1
34034,Pokemon Sun & Moon,TV,Game,6.94,"Action, Fantasy, Game, Kids, School",0
34611,Answer (2016),Music,Manga,7.42,"Music, Drama, Seinen",1
36528,Kakyuusei (TV): Hajimemashite Tina!,Special,Visual novel,5.65,"Sci-Fi, Romance, School",1
5347,Bible Black: Imari Ryoujoku Genba,Special,Visual novel,6.67,Hentai,1
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,OVA,Visual novel,6.98,"Action, Drama, Fantasy",1
9006,Rei Zero,OVA,Visual novel,6.23,Hentai,2
6479,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,Special,Original,6.94,"Slice of Life, Romance, Shoujo Ai",1
13283,One Off,OVA,Original,6.48,Slice of Life,4
31810,Amakano,OVA,Visual novel,6.93,Hentai,4
9967,W: Wish Omake,Special,Unknown,5.47,"Harem, School, Seinen",4
10138,Manga Hajimete Omoshiro Juku,TV,Unknown,6.31,"Adventure, Kids",110
3093,Kekkai,OVA,Visual novel,5.42,Hentai,1
37358,Boat Race Marugame Image Talent Mimika,Special,Original,4.42,Sports,1
33777,Yodomi no Sakagi,Special,Original,5.8,Drama,1
27927,Urawa no Usagi-chan,TV,Original,5.43,"Slice of Life, Comedy, School",12
31513,Aoki Seimei Hoken,Special,Unknown,4.69,Comedy,1
10216,"Yondemasu yo, Azazel-san. (TV)",TV,Manga,7.62,"Comedy, Supernatural, Demons",13
17665,Dohyou no Oni-tachi,Movie,Unknown,6,"Drama, Historical, Sports",1
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Movie,Original,8,"Action, Comedy, Drama, Magic, Super Power",1
529,Saishuu Heiki Kanojo,TV,Manga,7.27,"Military, Sci-Fi, Drama, Romance, School",13
1361,Final Fantasy: The Spirits Within,Movie,Game,6.45,Sci-Fi,1
4147,Gang-aji Ttong,Movie,Picture book,5.82,"Kids, Fantasy",1
30571,Chouon Senshi Borgman: Madnight☆Gigs!,OVA,Unknown,5.18,"Action, Demons, Music, Sci-Fi, Shounen",1
28045,Kogane no Hana,Movie,Original,5.03,"Action, Adventure, Fantasy, Historical",1
6630,Asari-chan: Ai no Marchen Shoujo,Movie,Unknown,6.18,"Adventure, Shoujo, Slice of Life",1
10526,Duel Masters Zero,TV,Original,6.27,"Action, Kids",25
1906,Harukanaru Toki no Naka de: Maihitoyo,Movie,Visual novel,7.34,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",1
33884,Tokyu Plaza Ginza Open,Special,Original,5.49,Slice of Life,1
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,Manga,7.58,"Action, Comedy, School, Shounen, Super Power",1
14023,R²: Rise R to the Second Power,Music,Manga,5.24,Music,1
35581,Oide yo! Mizuryuu Kei Land,OVA,Manga,7.33,Hentai,2
9053,Ice Movie,Movie,Unknown,5.67,"Action, Sci-Fi, Military",1
5645,Castle Fantasia: Seima Taisen,OVA,Visual novel,5.66,Hentai,3
29796,Oshizuka ni,Movie,Original,5.25,Kids,1
2809,Fuusen Shoujo Temple-chan,TV,Unknown,6.4,"Adventure, Comedy, Kids",26
982,Cosplay Complex,OVA,Unknown,5.94,"Comedy, Ecchi, Parody, School",3
10504,Gosick Recap,Special,Light novel,7.12,"Mystery, Historical, Shounen",1
15711,Bakuman.: Deraman.,Special,Unknown,7.3,"Comedy, School, Shounen",2
5191,Trouble Evocation,OVA,Unknown,5.87,"Drama, Hentai, Romance",2
36232,Glory Days,Music,Other,6.87,"Action, Music, Mecha",1
36491,Doupo Cangqiong,ONA,Novel,7.41,"Action, Adventure, Comedy, Supernatural, Romance",12
35333,Hitori no Shita: The Outcast 2nd Season,ONA,Manga,7.31,"Action, Super Power, Supernatural",0
32423,Pretty x Cation The Animation,OVA,Visual novel,7.33,Hentai,2
4066,Tytania,TV,Light novel,6.88,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",26
12591,Ojamajo Doremi OVA,OVA,Unknown,6.97,"Kids, Magic",3
3461,Gensou Jotan Ellcia,OVA,Unknown,6.01,"Adventure, Fantasy",4
36184,Feng Ling Yu Xiu,ONA,Original,7.25,"Adventure, Martial Arts",0
1510,Imouto de Ikou!,OVA,Visual novel,6.36,Hentai,2
2607,Birth,OVA,Unknown,6.04,"Action, Sci-Fi, Adventure, Comedy",1
4131,Twin Bee Paradise,OVA,Unknown,6.56,"Action, Adventure",4
30673,Made in Japan,Movie,Unknown,5.4,Comedy,1
29807,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,OVA,Visual novel,7.2,Hentai,1
36502,MahoYome,ONA,Manga,6.66,Parody,24
29921,Bunbuku Chagama (1958),Movie,Other,4.69,,1
35914,Catchy-kun no Nice Catch!,TV,Other,4.25,Comedy,13
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,Light novel,7.83,"Action, Adventure, Comedy, Romance, Fantasy",13
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,Movie,Original,7.92,"Action, Space, Mecha, Military, Drama, Sci-Fi",1
2475,6 Angels,ONA,Unknown,4.44,"Action, Sci-Fi",6
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",OVA,Visual novel,6.27,Hentai,1
33239,Saenggakboda Markeun,Movie,Original,6.39,"Slice of Life, Drama",1
6213,Toaru Kagaku no Railgun,TV,Manga,7.83,"Action, Sci-Fi, Super Power",24
7419,Wrestler Gundan Seisenshi Robin Jr.,TV,Unknown,6.25,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",50
5020,Zettai Shougeki: Platonic Heart,OVA,Original,4.75,"Action, Ecchi, Martial Arts",5
2824,Barbapapa Sekai wo Mawaru,TV,Picture book,6.01,"Adventure, Comedy",50
16650,Pro Golfer Saru (TV),TV,Unknown,6.52,"Sports, Kids",143
4200,Dirty Pair OVA,OVA,Light novel,7.2,"Adventure, Comedy, Police, Sci-Fi",10
9940,Mai no Mahou to Katei no Hi,Special,Original,5.98,"Drama, Magic",1
35279,Youkoso! Ecolo Shima,OVA,Original,6.8,Kids,1
19159,Genshiken Nidaime OVA,OVA,Manga,7.27,"Comedy, Parody, Slice of Life",1
12037,What&#039;s Michael? 2,OVA,Manga,6.23,Comedy,1
14211,Instant History,TV,Original,6.55,Historical,312
23539,Gudetama,TV,Original,7.34,"Comedy, Kids",0
33474,Haha wo Tazunete Sanzenri (Movie),Movie,Book,6.66,"Adventure, Drama, Historical, Slice of Life",1
28987,Kamakura,Movie,Unknown,5.41,,1
334,Marmalade Boy,TV,Manga,7.62,"Comedy, Drama, Romance, Shoujo",76
18941,Shimajirou no Wow!,TV,Other,5.86,"Adventure, Comedy, Fantasy, Kids, Magic",0
36680,Sayonara Nyuunanzai,Music,Original,3.8,Music,1
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Special,Manga,7.24,Comedy,2
37089,Cherry & Gal&#039;s↑↑,OVA,Manga,6.47,Hentai,2
31980,Okusama ga Seitokaichou! OVA,OVA,Manga,6.89,"Comedy, Romance, Ecchi, Shounen",1
116,El Hazard: The Wanderers,TV,Original,7.06,"Adventure, Comedy, Romance, Fantasy",26
36525,Dorei-ku The Animation,TV,Manga,6.34,"Psychological, Drama",0
36823,Huyao Xiao Hongniang: Beishan Yaodi,ONA,Manga,7.63,"Comedy, Historical, Supernatural, Romance",8
5914,Kanamemo,TV,4-koma manga,6.97,"Ecchi, Comedy, Slice of Life, Shoujo Ai",13
2223,Maple Town Monogatari,TV,Unknown,6.92,"Slice of Life, Fantasy",52
30905,Owanko,ONA,Unknown,5.04,Comedy,7
31634,Kokuhaku,ONA,Original,2.38,Horror,1
3256,Soukou Kihei Votoms: Pailsen Files,OVA,Original,7.4,"Mecha, Military, Sci-Fi, Space",12
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,OVA,Manga,7.78,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",4
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Movie,Manga,6.83,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1
1402,Princess Memory,OVA,Visual novel,5.72,"Fantasy, Hentai, Romance",2
1591,Kujibiki♥Unbalance,TV,Other,6.35,"Comedy, Romance, School",12
30427,Mr. Empty,Music,Music,4.8,Music,1
604,Mahou no Stage Fancy Lala,TV,Original,7.17,"Music, Comedy, Drama, Magic, Romance, Shoujo",26
2927,Kimikiss Pure Rouge,TV,Visual novel,7.43,"Drama, Romance, School",24
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,Special,Manga,6.56,"Comedy, Mystery",1
3430,Blame! Prologue,OVA,Manga,5.65,"Action, Mecha, Sci-Fi",2
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,Manga,7.45,"Action, Comedy, Super Power, Supernatural, Fantasy, Shounen",1
31414,Nijiiro Days,TV,Manga,7.5,"Comedy, Romance, School, Shoujo, Slice of Life",24
9254,Mianhada Saranghanda,Movie,Unknown,6.22,Drama,1
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,OVA,Manga,8.39,"Action, Adventure, Super Power, Shounen",8
6993,Koneko no Rakugaki,Movie,Original,5.88,Comedy,1
1047,On Your Mark,Music,Music,7.56,"Drama, Music, Sci-Fi",1
597,Neko no Ongaeshi,Movie,Other,7.94,"Adventure, Drama, Fantasy",1
8446,SAI: Part 1 / Revolving... to the Core,Music,Unknown,6.13,"Fantasy, Music",1
5844,Pokemon: Pikachu no Obake Carnival,Special,Unknown,6.47,"Adventure, Comedy, Fantasy, Kids",1
35645,Uta no☆Prince-sama♪ Maji Love Kingdom Movie,Movie,Game,0,"Harem, Music, Comedy, Romance, Shoujo",1
18099,Recorder to Randoseru Mi☆,TV,Unknown,6.77,"Comedy, School, Seinen, Slice of Life",12
12187,Carnival Phantasm EX Season,OVA,Unknown,7.54,"Comedy, Supernatural",1
15811,Girls & Panzer Specials,Special,Original,7.21,"Military, School",6
37514,Made in Abyss Movie 1: Tabidachi no Yoake,Movie,Web manga,0,"Adventure, Fantasy, Drama, Mystery, Sci-Fi",1
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Movie,Unknown,6.34,"Comedy, Super Power",1
34685,Kekkon Soudan Sho,Music,Original,4.24,Music,1
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,Special,Manga,5.63,"Sci-Fi, Comedy, Shounen",1
22621,Ahiru no Pekkle no Hihou wo Sagase,OVA,Unknown,4.97,"Adventure, Fantasy, Kids",1
1677,Cosmo Warrior Zero Gaiden,Special,Game,6.51,"Adventure, Drama, Military, Sci-Fi, Space",2
29843,Akuei to Gacchinpo: Tenkomori,TV,Unknown,4.2,"Kids, Comedy",12
37775,Slide,ONA,Original,5.77,"Music, Sports",1
18463,Sign,Music,Music,4.59,"Music, Sci-Fi",1
